draw_id,play,tier,pattern,numbers,note,winners,value
01106,d3,Giải Nhất,,045 110 391 595,,89,350000
01106,d3,Giải Nhì,,274 440 644 813 944 202,,114,210000
01106,d3,Giải Ba,,679 104 293 160 979 355 166 732,,131,100000
01106,d6,Giải Đặc biệt,,883 909 909 883,,0,1000000000
01106,d6,Giải Nhất,,045 110 391 595,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,2,40000000
01106,d6,Giải Nhì,,274 440 644 813 944 202,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
01106,d6,Giải Ba,,679 104 293 160 979 355 166 732,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,5000000
01106,d6,Giải tư,,883 909 045 110 391 595 274 440 644 813 944 202 679 104 293 160 979 355 166 732,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,39,1000000
01106,d6,Giải năm,,883 909,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,408,150000
01106,d6,Giải sáu,,045 110 391 595 274 440 644 813 944 202 679 104 293 160 979 355 166 732,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3760,40000
01105,d3,Giải Đặc biệt,,966 541,,46,1000000
01105,d3,Giải Nhất,,591 545 014 824,,100,350000
01105,d3,Giải Nhì,,587 271 264 868 688 617,,175,210000
01105,d3,Giải Ba,,120 594 588 625 594 308 275 097,,190,100000
01105,d6,Giải Đặc biệt,,966 541 541 966,,0,1000000000
01105,d6,Giải Nhất,,591 545 014 824,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,0,40000000
01105,d6,Giải Nhì,,587 271 264 868 688 617,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,3,10000000
01105,d6,Giải Ba,,120 594 588 625 594 308 275 097,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,5,5000000
01105,d6,Giải tư,,966 541 591 545 014 824 587 271 264 868 688 617 120 594 588 625 594 308 275 097,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,83,1000000
01105,d6,Giải năm,,966 541,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,577,150000
01105,d6,Giải sáu,,591 545 014 824 587 271 264 868 688 617 120 594 588 625 594 308 275 097,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,5171,40000
01104,d3,Giải Đặc biệt,,985 747,,33,1000000
01104,d3,Giải Nhất,,207 165 560 896,,59,350000
01104,d3,Giải Nhì,,006 862 306 216 371 780,,99,210000
01104,d3,Giải Ba,,001 164 483 029 309 790 619 520,,190,100000
01104,d6,Giải Đặc biệt,,985 747 747 985,,0,1000000000
01104,d6,Giải Nhất,,207 165 560 896,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,4,40000000
01104,d6,Giải Nhì,,006 862 306 216 371 780,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
01104,d6,Giải Ba,,001 164 483 029 309 790 619 520,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,1,5000000
01104,d6,Giải tư,,985 747 207 165 560 896 006 862 306 216 371 780 001 164 483 029 309 790 619 520,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,51,1000000
01104,d6,Giải năm,,985 747,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,464,150000
01104,d6,Giải sáu,,207 165 560 896 006 862 306 216 371 780 001 164 483 029 309 790 619 520,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3290,40000
01103,d3,Giải Đặc biệt,,123 481,,91,1000000
01103,d3,Giải Nhất,,548 708 448 140,,54,350000
01103,d3,Giải Nhì,,840 926 851 595 797 721,,56,210000
01103,d3,Giải Ba,,026 954 471 341 346 583 423 489,,130,100000
01103,d6,Giải Đặc biệt,,123 481 481 123,,0,1000000000
01103,d6,Giải Nhất,,548 708 448 140,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,1,40000000
01103,d6,Giải Nhì,,840 926 851 595 797 721,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,6,10000000
01103,d6,Giải Ba,,026 954 471 341 346 583 423 489,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,3,5000000
01103,d6,Giải tư,,123 481 548 708 448 140 840 926 851 595 797 721 026 954 471 341 346 583 423 489,Trùng 2 bộ ba số bất kỳ trong 20 bộ ba số,35,1000000
01103,d6,Giải năm,,123 481,Trùng 1 bộ ba số bất kỳ trong 2 bộ ba số,461,150000
01103,d6,Giải sáu,,548 708 448 140 840 926 851 595 797 721 026 954 471 341 346 583 423 489,Trùng 1 bộ ba số bất kỳ trong 18 bộ ba số,3440,40000
01102,d3,Giải Đặc biệt,,918 406,,29,1000000
01102,d3,Giải Nhất,,381 944 328 111,,118,350000
01102,d3,Giải Nhì,,554 531 998 862 024 059,,90,210000
01102,d3,Giải Ba,,923 837 523 539 486 047 769 192,,215,100000
01102,d6,Giải Đặc biệt,,918 406 406 918,,0,1000000000
01102,d6,Giải Nhất,,381 944 328 111,Trùng 2 bộ ba số bất kỳ trong 4 bộ ba số,2,40000000
01102,d6,Giải Nhì,,554 531 998 862 024 059,Trùng 2 bộ ba số bất kỳ trong 6 bộ ba số,2,10000000
01102,d6,Giải Ba,,923 837 523 539 486 047 769 192,Trùng 2 bộ ba số bất kỳ trong 8 bộ ba số,13,5000000
